Estado,ID,Ano,PIB,L,despjud,despeduc,despleg,despadm,despics,desptec,despass,despsaude,educ,pop,pib,H,ptf,minmax,K,KL,Índice,GW,exportação,importação,IMPORT,despgov,despjudp,despeducp,desplegp,despadmp,despicsp,desptecp,despassp,despsaudep,val,vak,popdens,agua,energiapc,cambio,imp,exp,trade
Rondônia,21,2012,"42.635,7",786,"617,8","1.284,9","352,8","911,6","16,6","3,0","187,9","1.008,1","6,9","1.637,9","54,24383612","1,986518925","6,375659257",1,"59271,61051","75,40917367","103,6414008",1.765,"790,527213","678,120466","0,03249234224","3982,098093","0,1551372581","0,3226754751","0,08858819631","0,2289151072","0,004178672137","0,0007457919105","0,04719560286","0,2531701704","0,6453918296","0,2091315195","7,302185934","0,97","1,777439276","2,0429","1614,968043","1385,3323","0,07037068693"
Rondônia,21,2013,"41.604,7",788,"638,1","1.281,2","370,4","874,3","4,4","3,2","187,9","1.200,2","6,7","1.657,6","52,79785316","1,962997259","6,045854378","0,7987431889","64571,83546","81,94395362","98,28016074",1.846,"1039,358894","616,999885","0,03473197602","5186,833936","0,1230162782","0,2470048873","0,07141152925","0,1685620558","0,0008485698375","0,0006132450587","0,03623357186","0,2314007061","0,6610552666","0,1929033431","7,390175036","0,95","1,69563723","2,3420","2434,17853","1445,013731","0,09323926112"
Rondônia,21,2014,"42.754,9",790,"836,2","1.274,8","352,4","800,0","13,5","3,4","187,9","1.068,5","7,3","1.677,8","54,12008251","2,071117263","5,835567336","0,6704197401","69423,81441","87,87824609","94,86177799",1.715,"1067,181825","642,899432","0,03993191709","3506,963222","0,2384425709","0,3635082265","0,1004790697","0,2281146728","0,003854669574","0,0009737472367","0,05358981782","0,3046678921","0,6675330849","0,1794091629","7,479992042","0,97","1,733758795","2,6556","2834,008054","1707,283732","0,1062169596"
Rondônia,21,2015,"41.506,4",780,"712,4","1.267,4","321,6","842,3","18,9","4,3","187,9","1.121,2","8,3","1.698,3","53,21333023","2,302611932","5,228093958","0,2997212987","73782,96678","94,59354715","84,98681616",1.856,"977,629111","645,529037","0,06072014469","3214,648126","0,2216054954","0,394267975","0,1000341946","0,2620160676","0,005885552547","0,001336133231","0,05846285901","0,3487733641","0,6590014949","0,185397539","7,571373914","0,98","1,71532753","3,9042","3816,859575","2520,274466","0,1526784884"
Rondônia,21,2016,"42.145,0",826,"732,0","1.207,3","355,7","926,2","12,7","4,3","187,9","1.054,0","9,4","1.717,9","51,02300879","2,559981418","4,736932709",0,"76788,63577","92,96445009","77,00260029",1.793,"876,907049","544,13205","0,04207033014","3614,957331","0,2024928347","0,3339656211","0,09840298435","0,2562235688","0,003522636654","0,001196265977","0,05198886265","0,2915529822","0,6526299697","0,1857476762","7,658970685","0,99","1,647404239","3,2585","2857,401619","1773,054285","0,1098696245"
Rondônia,21,2017,"45.146,1",852,"791,8","1.166,8","334,8","950,2","20,8","5,8","187,9","1.192,9","9,5","1.737,6","52,98835695","2,585709659","4,901143325","0,1002062342","78754,8999","92,43532852","79,67197417",1.841,"1082,696628","760,6661","0,05572636766","3431,901082","0,2307132658","0,3399765517","0,09755051269","0,276864692","0,006047826479","0,0016967782","0,05476192807","0,3475906633","0,6211480384","0,2085989127","7,746652163","0,98","1,698394274","3,3074","3580,910827","2515,827059","0,1350446788"
Rondônia,21,2018,"44.914,0",857,"705,3","1.180,6","349,5","956,8","14,0","5,6","187,9","1.157,0","9,5","1.757,6","52,4083763","2,585709659","4,813242744","0,04656666809","80634,06137","94,08875306","78,24308047",1.904,"1249,231537","889,782772","0,07675108132","3231,310972","0,2182631811","0,3653630249","0,1081632238","0,2960947746","0,004340589972","0,001737046619","0,05816138459","0,3580644608","0,6612659691","0,1754367418","7,835867298","0,99","1,794035511","3,8742","4839,772821","3447,196415","0,1845075746"
Roraima,22,2003,"5.934,7",123,"98,2","467,2","109,7","334,3","1,1","0,9","187,9","211,0","6,5","370,4","48,24974129","1,90759872","5,98764592","0,8515706164","8605,414116","69,96271639",100,"184,6","3,825238","2,306729","0,001122674379","32549,33164","0,003016543606","0,01435278661","0,003370603283","0,01026951142","0,0000324673559","0,00002743481241","0,005773928701","0,006483837724","0,8373956887","0,09363611619","1,377985389","0,83","0,9914134262","2,8884","11,04881744","6,662756044","0,002984400093"
Roraima,22,2004,"6.001,8",155,"99,0","381,4","118,2","174,5","3,3","0,6","187,9","180,6","6,2","383,1","38,72114083","1,849898089","5,255284257","0,2648054843","9077,992587","58,56769411","87,76878805",197,"5,272946","2,551074","0,001127920974","32724,86211","0,003024947064","0,01165442333","0,003611105783","0,005331803764","0,0001015465735","0,00001744527873","0,005742958352","0,005518596053","0,820905579","0,1078235485","1,4253388","0,86","0,9685553397","2,6536","13,99228951","6,769529966","0,003459278821"
Roraima,22,2005,"6.424,4",186,"125,5","439,7","120,1","443,5","3,5","0,3","187,9","252,3","6,2","395,4","34,53982598","1,856784042","4,92477146",0,"9576,482323","51,4864641","82,24887586",203,"8,483257","0,865354","0,0003151795373","35356,35094","0,00354935392","0,01243639012","0,003396664396","0,01254316368","0,00009828970868","0,000008346030849","0,005315523667","0,007135890226","0,8304892385","0,1046649948","1,47125602","0,78","0,9699473573","2,3399","19,84997305","2,024841825","0,003404954376"
Roraima,22,2006,"7.416,6",203,"104,2","571,1","149,2","229,6","17,6","1,0","187,9","336,7","6,5","407,7","36,53506095","1,921679008","5,173034764","0,1989075317","10101,49997","49,76108359","86,3951348",207,"15,358447","1,21793","0,0003509632309","37062,04902","0,002811774645","0,01540903698","0,004025526919","0,006195720459","0,0004750092283","0,0000279361203","0,005070888553","0,009084933411","0,8055844907","0,1370686038","1,516905348","0,83","0,9469108007","2,1372","32,82407293","2,602959996","0,004776710344"
Roraima,22,2007,"7.848,6",202,"104,7","674,3","160,9","318,6","12,4","5,3","187,9","395,9","6,8","420,3","38,85447741","1,976381423","5,261116139","0,2694779643","10775,89083","53,34599418","87,86618663",230,"16,272558","1,262552","0,0002848083801","37748,56557","0,002773256312","0,01786267265","0,004263337525","0,008440528027","0,000329319121","0,0001413776597","0,004978666535","0,01048788515","0,8430903069","0,09313964199","1,563927617","0,82","1,042225046","1,7705","28,81056394","2,235348316","0,003955596502"
Roraima,22,2008,"8.537,0",198,"123,3","697,1","183,9","236,9","21,3","2,6","187,9","546,0","7,3","433,2","43,1163468","2,077273029","5,468119654","0,435328323","11546,08326","58,3135518","91,32336358",239,"15,605883","2,450122","0,0006704873412","42316,26094","0,002912913084","0,01647253185","0,004346240954","0,005599377205","0,0005023241259","0,00006055971561","0,004441260073","0,01290377512","0,8436523295","0,09951965088","1,611768441","0,88","1,090156329","2,3362","36,45846386","5,723975016","0,004941110191"
Roraima,22,2009,"9.587,3",196,"135,3","632,4","217,0","228,4","15,7","9,1","187,9","605,6","7,6","446,1","48,91477845","2,131824395","5,890451842","0,773699123","12512,89017","63,84127639","98,37675641",256,"12,583156","10,16794","0,001845805294","48266,44861","0,002803968652","0,01310176845","0,00449634627","0,004732323856","0,000326208314","0,0001893366162","0,003893750744","0,01254759355","0,8410808747","0,1096123049","1,659761813","0,91","1,16549031","1,7404","21,8997247","17,69628278","0,004130049297"
Roraima,22,2010,"10.596,0",210,"162,6","681,7","252,5","263,6","12,3","3,2","187,9","571,1","7,8","458,8","50,4572425","2,172078511","5,974333229","0,8409045434","13598,50581","64,75478959","99,77766402",279,"11,305053","7,656989","0,001203465864","54866,7222","0,002962934795","0,01242525455","0,004602203682","0,004803580454","0,0002249765821","0,00005798665164","0,003425346232","0,01040814011","0,8177648546","0,1349413245","1,707133828","0,92","1,231072154","1,6654","18,82743527","12,75194948","0,002980306001"
Roraima,22,2011,"10.944,9",224,"172,2","698,0","232,2","265,4","10,3","0,5","187,9","616,5","7,9","469,5","48,86108078","2,213092725","5,64994716","0,5810077681","14963,91767","66,80320387","94,36007465",295,"15,098185","7,174817","0,001229204594","54093,4021","0,003183585778","0,012903951","0,004292174864","0,004907184152","0,000190489744","0,00000977387003","0,003474315034","0,01139726344","0,8301858061","0,1213561511","1,747030947","0,93","1,275627221","1,8751","28,31060669","13,45349936","0,0038158571"
Roraima,22,2012,"10.918,4",193,"187,9","631,8","264,1","282,9","12,0","0,7","187,9","716,0","8,6","480,3","56,57214588","2,365422699","5,718868123","0,636226958","16327,72195","84,59959559","95,51112739",333,"14,943863","5,906471","0,001105134719","56923,3846","0,003301102232","0,01109982986","0,004639511946","0,004970702175","0,0002110507442","0,00001266586245","0,003301587239","0,01257830593","0,8423727761","0,1079165074","1,787017363","0,95","1,40977884","2,0429","30,52881772","12,06632961","0,003901217495"
Roraima,22,2013,"12.046,0",205,"201,2","772,7","277,9","278,4","6,6","0,9","187,9","759,4","7,9","491,1","58,76098522","2,19560519","6,172905719",1,"17616,55769","85,93442775","103,094034",348,"7,988664","8,086631","0,001572213739","61177,35263","0,003289054575","0,01263102683","0,004542914604","0,004549888776","0,000107196621","0,00001454518849","0,003072011326","0,01241309475","0,8037345706","0,1293488639","1,827111679","0,92","1,444698733","2,3420","18,70945109","18,9388898","0,003125380602"
Roraima,22,2014,"12.242,0",215,"211,5","670,8","73,5","232,7","14,1","5,3","187,9","535,0","8,3","502,0","56,93971999","2,292037426","5,754061692","0,6644239001","19085,69309","88,77066552","96,09889711",350,"19,208559","10,334073","0,002241715001","64922,53556","0,003257098933","0,01033198163","0,00113141003","0,003584304849","0,000217753193","0,00008230218754","0,002894796368","0,008240988042","0,8197677628","0,1123127975","1,867682245","0,94","1,613213774","2,6556","51,01024928","27,44316426","0,006408524628"
Roraima,22,2015,"11.627,7",219,"211,3","640,6","72,3","203,4","6,0","2,4","187,9","626,9","8,1","513,3","53,09434937","2,247279928","5,327711898","0,3228342107","20381,08425","93,06431163","88,97840602",427,"11,627883","9,638939","0,003236449768","62612,24702","0,003374262284","0,01023046067","0,001155109091","0,003248978221","0,00009656029456","0,00003792349334","0,003001609575","0,01001249441","0,8285951971","0,09533942574","1,909942012","0,96","1,746277654","3,9042","45,39758081","37,63234564","0,007140723801"
Roraima,22,2016,"11.762,5",221,"217,8","669,3","294,6","214,5","6,7","3,0","187,9","691,6","7,9","526,0","53,22403554","2,203396426","5,335128713","0,328776532","21240,29577","96,10993561","89,10227465",444,"14,951466","7,103027","0,001967710109","61398,44398","0,003546991909","0,01090035465","0,004797921319","0,003493476292","0,0001095508851","0,0000487107691","0,003060949235","0,01126417418","0,8363883021","0,08572584638","1,956968001","0,99","1,779557357","3,2585","48,71935196","23,14521348","0,006109627462"
Roraima,22,2017,"12.558,1",222,"242,1","611,1","312,3","191,6","6,2","3,0","187,9","728,1","8,2","546,9","56,56802186","2,270499838","5,521448275","0,4780549938","21800,46322","98,20028479","92,21400779",442,"41,410091","8,486383","0,00223504043","64816,3791","0,00373494198","0,009427473502","0,004817504983","0,002955632545","0,00009510904078","0,0000469848922","0,002899537475","0,01123320159","0,8372388437","0,08589104109","2,034797707","0,98","1,756122808","3,3074","136,959735","28,06786313","0,01314112699"
Roraima,22,2018,"13.370,0",253,"262,8","551,4","326,1","168,5","5,6","3,1","187,9","756,1","8,4","576,6","52,84580128","2,316366977","5,318907857","0,3157804497","22329,52708","88,2590003","88,83136926",463,"15,934127","10,536423","0,003053122473","69355,12628","0,003788954156","0,00794972873","0,004702461268","0,002429281958","0,0000805467209","0,00004427400921","0,002709785566","0,01090142583","0,8137905296","0,110498614","2,145239391","0,98","1,634016664","3,8742","61,73199482","40,82020999","0,007670329019"
Santa Catarina,23,2003,"146.644,0",2992,"805,3","2.970,2","421,4","1.046,1","73,7","34,7","187,9","1.689,9","6,8","5.753,0","49,0120305","1,981794198","5,885905512","0,06650036638","214583,9735","71,71924249",100,"10.965,0","3693,333205","990,033502","0,0195003741","16160,65876","0,04982942592","0,1837910587","0,02607519717","0,06472894739","0,004558122975","0,002144834705","0,01162932297","0,1045706164","0,54635564","0,3115365285","60,09257839","0,96","2,518211389","2,8884","10667,82363","2859,612767","0,0922467802"
Santa Catarina,23,2004,"156.529,5",3153,"20,6","2.924,5","452,7","1.211,9","28,3","42,3","187,9","1.766,6","6,9","5.839,9","49,64460905","1,988768253","5,949169619","0,1040306667","226145,0373","71,72376697","101,0748407",11.313,"4846,758692","1493,799867","0,0253239711","16310,38202","0,001264699695","0,1793001703","0,02775508495","0,0743005092","0,001735710384","0,002593092212","0,0115225701","0,1083088114","0,5410364685","0,3308650481","60,99951883","0,98","2,510875669","2,6536","12861,35887","3963,947327","0,1074897148"
Santa Catarina,23,2005,"164.057,3",3190,"50,4","3.115,3","477,7","1.608,2","30,4","44,8","187,9","1.840,0","7,1","5.927,9","51,42862185","2,042011447","5,953360547","0,1065168598","239778,4665","75,16566349","101,1460435",11.798,"5580,838268","2140,802559","0,03053362328","18021,1124","0,00279664918","0,1728689363","0,02650821302","0,08924162888","0,001686529237","0,002483541388","0,01042874135","0,1020997873","0,5614908126","0,3183093948","61,91919219","0,99","2,586101985","2,3399","13058,60346","5009,263908","0,1101314417"
Santa Catarina,23,2006,"177.617,7",3263,"31,7","3.198,8","524,9","1.187,2","74,8","35,7","187,9","2.223,7","7,3","6.014,6","54,43386106","2,065329893","6,176631248","0,2389682097","253470,0163","77,68005404","104,9393545",12.243,"5993,906762","3390,690986","0,04079877872","15379,32651","0,002058495737","0,2079941466","0,03413311442","0,07719593051","0,004861562768","0,002321205527","0,01222013982","0,1445872451","0,5687207903","0,3223959877","62,82475384","0,98","2,639075745","2,1372","12810,17753","7246,584775","0,1129209735"
Santa Catarina,23,2007,"193.686,0",3352,"27,4","2.666,8","570,6","1.208,8","104,4","14,8","187,9","2.283,9","7,3","6.098,4","57,78221884","2,085240877","6,435243158","0,3923850996","268932,196","80,23036873","109,3331034",13.131,"7427,553648","4991,93589","0,04563170599","16573,70436","0,001650887737","0,1609058079","0,03442959921","0,07293631066","0,006297619342","0,0008902320462","0,01133949997","0,1378034764","0,5505735434","0,3461365348","63,70025371","0,98","2,810760068","1,7705","13150,48373","8838,222493","0,1135275988"
Santa Catarina,23,2008,"214.185,3",3339,"1.325,6","3.114,0","648,7","4.985,7","3,5","60,2","187,9","1.798,6","7,6","6.182,7","64,1465439","2,137248427","6,840611139","0,6328624038","287759,5911","86,18136902","116,2201997",13.728,"8291,12289","7964,717817","0,08687418272","18662,63584","0,07102902908","0,1668564052","0,03475906001","0,2671476797","0,0001888619193","0,003224953843","0,01007025598","0,09637668742","0,5635816007","0,3266691143","64,58024509","0,98","2,904888273","2,3362","19369,7213","18607,17376","0,1773085887"
Santa Catarina,23,2009,"218.214,3",3489,"1.287,9","3.159,0","621,5","1.143,9","109,7","76,2","187,9","2.973,6","7,8","6.268,3","62,54350715","2,180289149","6,492618207","0,4264218215","312130,1658","89,46121118","110,3078905",13.045,"6406,497179","7156,00042","0,05707372676","20007,36387","0,06437116575","0,1578896597","0,03106280367","0,05717556302","0,005483565676","0,003810275064","0,009393417411","0,1486264807","0,5824533809","0,3092556009","65,47472421","0,98","2,807789606","1,7404","11149,86769","12454,30313","0,1081696809"
Santa Catarina,23,2010,"245.345,2",3444,"1.248,2","3.142,1","612,7","1.271,4","89,7","87,1","187,9","2.943,3","7,9","6.353,1","71,23845632","2,203123809","7,105409693","0,78994941","335210,9732","97,33187375","120,7190581",14.001,"7554,270271","11642,93342","0,07903206533","20595,36419","0,0606043238","0,1525631104","0,02975148927","0,0617309867","0,00435635572","0,004230605632","0,009125234126","0,1429090162","0,5781170792","0,3266037375","66,36003228","0,98","2,951145687","1,6654","12580,88171","19390,14132","0,1303103438"
Santa Catarina,23,2011,"260.847,5",3399,"1.474,4","3.237,1","630,5","1.318,9","113,1","83,4","187,9","3.113,4","8,0","6.441,5","76,74243819","2,226197621","7,308508825","0,9104343373","365613,8478","107,5651214","124,1696594",15.817,"8968,804678","14637,38597","0,1052207035","22405,77186","0,06580375699","0,1444756406","0,02813947329","0,05886290577","0,005046457598","0,003721999235","0,008387906534","0,1389552238","0,5755033607","0,3373619499","67,28353909","0,99","3,211281556","1,8751","16817,40565","27446,56243","0,1696928667"
Santa Catarina,23,2012,"271.556,0",3452,"1.490,0","3.596,6","628,9","1.397,6","119,9","79,0","187,9","3.107,3","8,1","6.530,9","78,66628789","2,244727481","7,25350904","0,8778066987","397581,8984","115,1743622","123,2352274",16.890,"8865,54811","14474,77719","0,1088928969","25611,39867","0,05817807435","0,1404307526","0,02455726345","0,05456907921","0,004682577975","0,003084432746","0,00733804204","0,1213251744","0,5953734018","0,3231215983","68,21813888","0,98","3,393025388","2,0429","18111,42823","29570,52231","0,1755878935"
Santa Catarina,23,2013,"286.771,0",3453,"1.654,1","3.384,9","637,9","1.443,9","366,2","63,0","187,9","3.377,3","8,2","6.620,2","83,04981774","2,276170595","7,359508231","0,9406888229","430144,2149","124,5711598","125,036126",17.473,"8660,269574","14722,58397","0,1202363181","25740,19391","0,06426052432","0,1315033282","0,02478128637","0,05609515615","0,01422724695","0,002447035263","0,007301324955","0,1312072713","0,5989680008","0,3078886324","69,15031535","0,99","3,377557296","2,3420","20282,35134","34480,29166","0,1909629602"
Santa Catarina,23,2014,"304.732,2",3539,"1.709,9","3.558,8","668,1","2.368,3","72,8","85,3","187,9","3.152,1","8,3","6.710,2","86,10687187","2,28292568","7,459487945",1,"464477,7259","131,2454721","126,7347553",16.851,"8963,4438","16019,60852","0,1396034606","26672,47897","0,06410610533","0,1334256994","0,02504976051","0,08879266487","0,002729529747","0,003198482015","0,007046121224","0,1181794212","0,6065827433","0,3032853947","70,09006471","0,99","3,537004389","2,6556","23803,32136","42541,6724","0,2177157173"
Santa Catarina,23,2015,"282.753,2",3612,"1.732,3","3.437,2","628,2","2.090,3","57,0","61,6","187,9","3.024,3","8,9","6.802,3","78,28161182","2,435129651","6,399984663","0,3714686279","497355,2118","137,6952414","108,7340707",17.787,"7640,214652","12591,7172","0,1738639402","26086,29652","0,06640563897","0,1317637126","0,02408015763","0,08013163127","0,002185026881","0,002361665009","0,007204453878","0,1159358077","0,6253358831","0,2874408521","71,05262677","1,00","3,379980174","3,9042","29828,92604","49160,5823","0,2793585127"
Santa Catarina,23,2016,"274.222,7",3694,"1.597,1","3.194,3","613,7","1.851,9","68,5","47,3","187,9","3.010,5","9,5","6.894,1","74,23462833","2,585709659","5,811348219","0,02227058565","518145,0485","140,2666617","98,73329103",17.869,"7591,469375","10300,47254","0,1223971891","25824,61311","0,06184389281","0,1236937029","0,02376386093","0,07171109154","0,002651876269","0,001832843125","0,007277457336","0,1165752316","0,6308435809","0,2713306394","72,01101068","1,00","3,372886583","3,2585","24736,80296","33564,08976","0,2126041684"
Santa Catarina,23,2017,"287.655,6",3828,"1.834,9","3.196,9","626,1","1.808,6","120,4","49,2","187,9","3.034,5","9,9","6.984,7","75,14514586","2,691234472","5,773807119",0,"529835,7686","138,4105979","98,09547754",18.740,"8506,602807","12523,86398","0,1439965886","26553,78875","0,06910193805","0,12039381","0,02357945643","0,06810944629","0,004533838535","0,001853401578","0,007077616001","0,1142763907","0,6387394951","0,2702740109","72,95831204","1,00","3,477178285","3,3074","28134,73812","41421,42773","0,2418036062"
Santa Catarina,23,2018,"298.227,1",3859,"1.677,2","3.338,8","631,2","1.699,9","73,5","59,5","187,9","3.502,4","9,9","7.075,5","77,28092512","2,691234472","5,911386115","0,08161627866","540138,2534","139,9684513","100,4329088",19.191,"9271,832402","15431,11314","0,2004620657","26943,04639","0,06225133037","0,123921643","0,02342870089","0,06309208295","0,00272896019","0,002207468296","0,006975362675","0,1299942311","0,6451307863","0,267410656","73,90617746","1,00","3,535490323","3,8742","35920,93309","59783,21852","0,3209103224"
São Paulo,24,2003,"1.353.124,0",17637,"10.153,0","29.232,0","1.277,1","4.542,5","547,4","1.160,2","187,9","13.163,4","7,3","39.179,6","76,7207555","2,076258829","7,547157408","0,6964107182","1942343,934","110,1289298",100,"71.391,6","22965,16391","20438,78338","0,04362895303","4860,582862","2,088853043","6,014099889","0,2627439078","0,9345640461","0,1126289831","0,238691589","0,03866563446","2,708187043","0,6403647839","0,2914257601","1787,78967","0,99","2,463041459","2,8884","66332,57943","59035,3819","0,09265075824"
São Paulo,24,2004,"1.388.321,3",18149,"8.825,4","29.507,9","1.216,4","6.592,8","668,9","1.369,8","187,9","16.656,1","7,4","39.639,6","76,49574433","2,103272308","7,389791756","0,6180889971","2051266,708","113,0236767","97,91490169",75.256,"30976,61235","27217,824","0,05202341824","5383,628087","1,639306015","5,481035128","0,2259494234","1,224606689","0,1242556396","0,25444122","0,03490908308","3,093838559","0,629430359","0,3060928054","1808,77952","0,99","2,514720405","2,6536","82199,53852","72225,21776","0,1112312836"
São Paulo,24,2005,"1.494.822,2",18972,"10.362,0","31.295,7","1.253,8","6.431,2","705,7","1.543,2","187,9","17.213,2","7,5","40.097,9","78,79096703","2,127188004","7,524822518","0,6852945252","2169475,388","114,351433","99,70406223",77.783,"37953,85119","30756,1297","0,04814369669","5804,805163","1,785068101","5,39134552","0,2160018054","1,107905536","0,1215764125","0,2658450068","0,0323761978","2,965339397","0,6387061311","0,2976583829","1829,692483","0,99","2,569226938","2,3399","88808,21641","71966,26788","0,1075542506"
São Paulo,24,2006,"1.608.230,2",19622,"11.295,4","33.573,6","1.389,7","6.496,1","828,5","1.581,8","187,9","18.486,0","7,8","40.543,2","81,96056474","2,180660064","7,642332582","0,7437799081","2295138,182","116,9675967","101,2610731",81.376,"45862,60413","37312,05258","0,04958451763","6974,919428","1,619425911","4,813471432","0,1992463805","0,9313543583","0,1187764353","0,2267804898","0,02694475859","2,650359934","0,657230919","0,2743006078","1850,008688","0,99","2,658542983","2,1372","98017,55755","79743,31877","0,1105319849"
São Paulo,24,2007,"1.747.095,9",20148,"11.976,4","35.284,7","1.424,3","12.118,2","1.578,8","1.655,3","187,9","19.465,4","7,9","40.974,3","86,71311546","2,212604913","7,910904588","0,877449623","2435133,313","120,8622848","104,8196581",86.110,"51384,0399","48669,66399","0,04932164431","6404,793193","1,86991687","5,509104485","0,222380363","1,892047682","0,2464999019","0,2584449158","0,02934326129","3,039196246","0,6615511811","0,2763642553","1869,681","0,99","2,813770739","1,7705","90975,44265","86169,64009","0,1013940264"
São Paulo,24,2008,"1.838.124,8",20793,"8.848,1","40.321,2","1.667,6","6.812,6","1.723,4","499,0","187,9","22.367,5","8,1","41.411,4","88,40113631","2,237037417","7,898365401","0,8712088029","2604406,952","125,2540255","104,6535136",87.659,"57206,35441","66974,11144","0,08512203134","7527,031341","1,175512922","5,356848073","0,2215502219","0,9050903451","0,2289557162","0,06629217351","0,02496834564","2,971620888","0,6673484163","0,2761597437","1889,626092","0,99","2,900636034","2,3362","133645,4852","156464,9191","0,1578295445"
São Paulo,24,2009,"1.905.118,3",20698,"8.891,6","40.130,3","1.753,5","6.586,1","1.101,7","1.389,1","187,9","23.951,8","8,2","41.857,0","92,04359534","2,280273973","7,877123195","0,8606364443","2805515,542","135,5452479","104,3720539",85.311,"41856,99449","50798,13028","0,04640607581","8355,77493","1,064123943","4,802703382","0,209860638","0,7882089949","0,1318460681","0,1662397074","0,02249193184","2,86649994","0,676875189","0,2626004415","1909,96169","0,99","2,855747381","1,7404","72847,91321","88409,06594","0,08464407489"
São Paulo,24,2010,"2.066.322,5","21077,5","7.207,4","37.047,9","1.392,3","5.696,2","23,5","1.284,1","187,9","24.076,3","8,4","42.298,9","98,03451386","2,311990001","8,157135387",1,"3002226,771","142,4375173","108,0822215",91.290,"51627,74715","68362,79627","0,05509856413","9574,09771","0,752800661","3,869599017","0,1454233826","0,5949549458","0,002454237167","0,1341262542","0,01962978924","2,514731321","0,6765359732","0,2706582786","1930,124668","0,99","3,025256078","1,6654","85980,85011","113851,4009","0,09670913147"
São Paulo,24,2011,"2.152.905,0",21457,"9.311,1","46.790,2","1.776,9","6.928,0","585,7","1.604,2","187,9","24.953,3","8,5","42.707,4","100,3357858","2,344147164","8,081032924","0,9621233999","3247612,036","151,3544315","107,0738622",94.364,"59277,11779","82679,45483","0,07201072454","9043,620131","1,02957135","5,173838987","0,1964853597","0,7660629275","0,06476222043","0,1773806889","0,0207812267","2,759220668","0,6920716894","0,2577237607","1948,763721","0,99","3,132748571","1,8751","111150,5236","155032,2458","0,1236388855"
São Paulo,24,2012,"2.207.386,5",22456,"8.916,4","37.547,7","1.401,7","5.470,2","471,4","1.946,8","187,9","24.654,7","8,7","43.119,8","98,29829447","2,390516854","7,735141631","0,789971465","3497751,617","155,7602252","102,490795",96.062,"58639,33331","77974,76822","0,07216436902","9281,55016","0,9606560804","4,045413906","0,1510200702","0,5893662025","0,05078559691","0,2097526697","0,02024850558","2,656311561","0,712891574","0,2382539249","1967,584429","0,99","3,191846471","2,0429","119794,294","159294,654","0,1264341102"
São Paulo,24,2013,"2.293.019,1",23000,"9.402,6","41.401,2","1.445,0","5.633,6","679,4","1.990,2","187,9","25.198,9","8,8","43.528,7","99,69648347","2,400816587","7,68601317","0,7655199689","3746589,839","162,8952104","101,8398419",97.462,"55422,88274","89789,35338","0,09170733195","9342,464681","1,006436664","4,431510525","0,1546671944","0,603009423","0,07271899116","0,2130253295","0,02011648174","2,69724309","0,7236276133","0,2276077493","1986,241277","0,99","3,120313435","2,3420","129800,3914","210286,6656","0,1483140956"
São Paulo,24,2014,"2.334.546,9",23190,"9.624,0","38.658,0","1.499,4","5.471,2","527,5","1.870,9","187,9","25.775,3","8,9","43.937,8","100,6704119","2,439056962","7,511779076","0,6788027344","4002814,197","172,6094953","99,53123633",88.937,"50900,8479","84783,1401","0,09644274504","9344,857248","1,029876009","4,136822713","0,1604482046","0,5854811892","0,05644915333","0,2002058126","0,02011133131","2,758231424","0,7312242591","0,220068679","2004,90634","0,99","3,099372381","2,6556","135172,2917","225150,1068","0,1543436141"
São Paulo,24,2015,"2.202.160,9",23552,"9.494,6","37.365,9","1.481,7","5.002,0","282,4","1.888,8","187,9","24.892,6","9,1","44.356,3","93,50207413","2,473924452","6,809862462","0,3294551054","4228198,848","179,526106","90,23082591",92.809,"45210,16231","63694,01578","0,1129228033","8524,241032","1,113835014","4,383491215","0,1738176057","0,5867952005","0,03313139251","0,2215829266","0,02204741976","2,920207995","0,7346607206","0,2193429405","2024,004984","1,00","2,946511082","3,9042","176509,5157","248674,1764","0,1930756748"
São Paulo,24,2016,"2.177.462,2",24615,"9.335,7","34.466,1","1.563,5","3.965,6","409,1","1.662,5","187,9","24.016,5","9,2","44.760,3","88,46078458","2,50929039","6,417238602","0,1340441242","4368978,969","177,4925439","85,02855122",89.079,"46024,59465","51791,22864","0,07750385634","8306,176074","1,123942663","4,149458426","0,1882357237","0,4774253615","0,04925160951","0,2001548565","0,02262623841","2,891403493","0,7351253195","0,2141510332","2042,439794","1,00","2,841821819","3,2585","149971,1417","168761,7185","0,1463781361"
São Paulo,24,2017,"2.200.196,5",25045,"10.029,8","34.498,9","1.553,6","4.370,4","465,6","1.737,9","187,9","24.718,2","9,5","45.149,6","87,84972983","2,585709659","6,258474865","0,05502656842","4446632,05","177,5456997","82,92492825",90.638,"50522,13847","58233,19073","0,0875378433","8813,111594","1,1380584","3,914494497","0,1762784562","0,4958935201","0,05282752558","0,1971899804","0,02132476347","2,804710409","0,7364131925","0,2121046238","2060,203697","1,00","2,874098284","3,3074","167096,9208","192600,455","0,1634842063"
São Paulo,24,2018,"2.210.561,9",25533,"9.893,4","34.273,7","1.544,9","4.359,3","532,7","1.611,0","187,9","24.726,7","9,6","45.538,9","86,57666351","2,611696473","6,147914325",0,"4501947,094","176,3187677","81,45999868",92.511,"52514,17323","65050,28197","0,1140062157","8787,820831","1,125807776","3,900138326","0,1758016663","0,4960603521","0,06061721549","0,1833180766","0,02138613472","2,813742293","0,7388762789","0,2112348822","2077,969197","1,00","2,907014248","3,8742","203450,4099","252017,8024","0,2060418223"
